semel,ballot,valid,stat22
7200,13.3,415,72000015
7200,13.4,399,72000015
7200,13.5,402,72000015
7200,14.1,522,72000032
7200,14.2,507,72000032
7200,14.3,537,72000032
7200,16.1,419,72000026
7200,16.2,437,72000026
7200,16.3,419,72000026
7200,16.4,445,72000026
7200,16.5,420,72000026
7200,18,330,72000021
7200,19,375,72000021
7200,20,305,72000021
7200,23,418,72000021
7200,25.1,351,72000033
7200,25.2,364,72000033
7200,25.3,373,72000033
7200,27,171,72000012
7200,30,405,72000012
7200,31,419,72000013
7200,32,325,72000013
7200,33,360,72000013
7200,35.1,409,72000017
7200,35.2,420,72000017
7200,35.3,418,72000017
7200,35.4,432,72000017
7200,35.5,413,72000017
7200,50,425,72000021
7200,51,370,72000021
7200,52,421,72000021
7200,53,376,72000021
7200,58.1,352,72000015
7200,58.2,345,72000015
7200,58.3,349,72000015
7200,58.4,349,72000015
7200,60.1,497,72000024
7200,60.2,498,72000024
7200,60.3,512,72000024
7200,60.4,485,72000024
7200,60.5,492,72000024
7200,60.6,480,72000024
7200,61.1,502,72000014
7200,61.2,513,72000014
7200,63.1,511,72000022
7200,63.2,496,72000022
7200,63.3,495,72000022
7200,67.1,424,72000013
7200,67.2,451,72000013
7200,67.3,453,72000013
7200,67.4,456,72000013
7200,990.1,366,72000018
7200,990.2,392,72000018
7200,990.3,395,72000018
7200,990.4,395,72000018
7200,990.5,372,72000018
7200,990.6,361,72000018
7300,1.1,312,73000012
7300,1.2,299,73000012
7300,1.3,292,73000012
7300,1.4,274,73000012
7300,1.5,282,73000012
7300,1.6,302,73000012
7300,9.1,240,73000021
7300,9.2,204,73000021
7300,9.3,237,73000021
7300,9.4,260,73000021
7300,11.1,251,73000043
7300,11.2,295,73000043
7300,11.3,256,73000043
7300,11.4,228,73000043
7300,18,190,73000021
7300,21,309,73000038
7300,24.1,159,73000038
7300,24.2,191,73000038
7300,24.3,180,73000035
7300,26.1,281,73000022
7300,26.2,261,73000022
7300,26.3,255,73000022
7300,26.4,258,73000022
7300,26.5,286,73000022
7300,26.6,247,73000022
7300,26.7,255,73000022
7300,28,277,73000012
7300,29.1,266,73000041
7300,29.2,291,73000041
7300,35.1,253,73000043
7300,35.2,217,73000043
7300,35.3,224,73000043
7300,35.4,214,73000043
7300,35.5,285,73000043
7300,36.1,266,73000013
7300,36.2,208,73000013
7300,36.3,189,73000013
7300,36.4,184,73000013
7300,36.5,250,73000013
7300,51.1,165,73000036
7300,51.2,166,73000036
7300,51.3,161,73000036
7300,55.1,135,73000035
7300,55.2,131,73000035
7300,61,274,73000012
7300,64.1,229,73000014
7300,64.2,228,73000014
7300,64.3,208,73000014
7300,64.4,274,73000014
7300,64.5,263,73000014
7300,64.6,211,73000014
7300,69.1,224,73000015
7300,69.2,209,73000015
7300,69.3,183,73000015
7300,69.4,209,73000015
7300,70.1,136,73000036
7300,70.2,182,73000036
7300,70.3,198,73000036
7300,71.1,206,73000012
7300,71.2,212,73000012
7300,71.3,177,73000012
7300,71.4,217,73000012
7300,71.5,257,73000012
7300,71.6,280,73000012
7300,72.1,163,73000036
7300,72.2,205,73000036
7300,72.3,186,73000036
7300,72.4,221,73000036
7300,74,283,73000013
7300,75.1,147,73000043
7300,75.2,228,73000043
7300,75.3,136,73000043
7300,75.4,191,73000043
7300,75.5,174,73000043
7300,75.6,190,73000043
7300,75.7,167,73000043
7300,75.8,190,73000043
7300,75.9,193,73000043
7300,81.1,269,73000035
7300,81.2,251,73000035
7300,81.3,248,73000035
7300,81.4,231,73000035
7300,81.5,215,73000035
7300,81.6,272,73000035
7300,82.1,215,73000033
7300,82.2,165,73000033
7300,82.3,152,73000033
7300,82.4,138,73000033
7300,85,130,73000021
7300,86.1,219,73000015
7300,86.2,219,73000015
7300,86.3,220,73000015
7300,86.4,208,73000015
7300,86.5,178,73000015
7300,86.6,227,73000015
7300,86.7,223,73000045
7300,88,302,73000013
7300,89,237,73000043
7300,950.1,173,73000044
7300,950.2,210,73000044
7300,950.3,171,73000044
7300,950.4,195,73000044
2500,1,337,25000006
2500,2,339,25000006
2500,3,346,25000006
2500,4,253,25000006
2500,5.1,288,25000005
2500,5.2,297,25000005
2500,7.1,202,25000002
2500,7.2,183,25000002
2500,8.1,332,25000002
2500,8.2,297,25000002
2500,10,228,25000002
2500,11,215,25000002
2500,12,154,25000002
2500,13,213,25000003
2500,14,209,25000003
2500,16,379,25000006
2500,17,433,25000004
2500,19.1,219,25000005
2500,19.2,214,25000005
2500,20.1,404,25000008
2500,20.2,400,25000008
2500,20.3,390,25000008
2500,20.4,386,25000008
2500,21,388,25000005
2500,22,437,25000005
2500,24,217,25000008
2500,25,339,25000004
2500,26,442,25000004
2500,28.1,245,25000005
2500,28.2,234,25000007
2500,29,434,25000004
2500,30,370,25000004
2500,31,343,25000004
2500,32,134,25000002
2500,33,439,25000004
2500,35,294,25000009
2500,36,307,25000009
2500,37,482,25000004
3756,1.1,249,37560001
3756,1.2,259,37560001
687,1.1,275,6870001
687,1.2,277,6870001
436,1,262,4360001
436,2,316,4360001
89,1,381,890001
7800,1.1,409,78000041
7800,1.2,414,78000041
7800,1.3,383,78000041
7800,5,478,78000031
7800,6,309,78000031
7800,21.1,315,78000032
7800,21.2,335,78000032
7800,21.3,330,78000032
7800,21.4,333,78000032
7800,23,250,78000012
7800,24,426,78000012
7800,27.1,439,78000013
7800,27.2,420,78000013
7800,27.3,429,78000013
7800,27.4,439,78000013
7800,28,436,78000012
7800,33.1,266,78000031
7800,33.2,266,78000031
7800,33.3,280,78000031
7800,33.4,301,78000031
7800,34,385,78000031
7800,37.1,424,78000023
7800,37.2,411,78000023
7800,37.3,434,78000023
7800,38.1,459,78000032
7800,38.2,422,78000032
7800,38.3,444,78000032
7800,38.4,414,78000032
7800,41.1,388,78000021
7800,41.2,418,78000021
7800,41.3,431,78000021
7800,41.4,406,78000021
7800,42,453,78000031
7800,43.1,337,78000031
7800,43.2,324,78000031
7800,43.3,325,78000031
7800,43.4,340,78000031
7800,45.1,453,78000012
7800,45.2,469,78000012
7800,45.3,456,78000012
7800,47.1,490,78000011
7800,47.2,491,78000011
7800,47.3,496,78000011
7800,47.4,482,78000011
7800,47.5,507,78000011
7800,47.6,501,78000011
7800,48.1,424,78000041
7800,48.2,422,78000041
7800,48.3,456,78000041
7800,48.4,438,78000041
7800,48.5,426,78000041
7800,48.6,459,78000041
7800,48.7,419,78000041
334,1,443,3340001
3611,2.1,402,36110001
3611,2.2,399,36110001
3611,2.3,380,36110001
3611,4,401,36110001
3611,6.1,253,36110001
3611,6.2,260,36110001
3611,6.3,249,36110001
3611,7,361,36110001
3611,8,313,36110001
2800,2,374,28000005
2800,3,357,28000006
2800,4,326,28000006
2800,5,279,28000003
2800,6,296,28000010
2800,8,309,28000003
2800,10,251,28000003
2800,12,311,28000006
2800,13,331,28000005
2800,14,343,28000005
2800,16,310,28000006
2800,17,322,28000006
2800,18.1,349,28000004
2800,18.2,320,28000004
2800,18.3,332,28000004
2800,18.4,308,28000004
2800,18.5,332,28000004
2800,19.1,187,28000003
2800,19.2,187,28000003
2800,22.1,318,28000002
2800,22.2,335,28000002
2800,22.3,344,28000002
2800,22.4,329,28000002
2800,22.5,342,28000002
2800,26.1,285,28000011
2800,26.2,262,28000011
2800,26.3,272,28000002
2800,28,337,28000003
2800,30,282,28000003
2800,990.1,408,28000003
2800,990.2,374,28000003
2800,990.3,352,28000003
2800,990.4,329,28000003
354,1.1,223,3540001
354,1.2,214,3540001
922,2,462,9220003
922,3,522,9220003
922,5,430,9220004
922,7.1,425,9220003
922,7.2,435,9220003
922,7.3,430,9220004
922,7.4,420,9220003
922,7.5,426,9220003
922,8,436,9220003
922,9,446,9220003
922,10,421,9220003
922,11,508,9220003
8600,16,338,86000522
8600,44.1,272,86000521
8600,44.2,292,86000521
8600,45,200,86000522
8600,70,232,86000521
8600,74,317,86000521
8600,81,228,86000521
8600,85,251,86000521
8600,86,320,86000521
8600,89.1,356,86000526
8600,89.2,327,86000526
8600,89.3,339,86000526
8600,89.4,338,86000526
8600,89.5,330,86000526
8600,89.6,344,86000526
8600,101,367,86000521
8600,102.1,242,86000115
8600,102.2,228,86000115
8600,102.3,224,86000115
8600,104,287,86000521
8600,106,319,86000522
8600,116.1,342,86000525
8600,116.2,334,86000525
8600,116.3,388,86000525
8600,116.4,299,86000525
8600,116.5,320,86000525
8600,116.6,348,86000525
8600,118.1,412,86000524
8600,118.2,360,86000524
8600,132.1,313,86000212
8600,132.2,308,86000212
8600,132.3,332,86000212
8600,132.4,279,86000212
8600,132.5,328,86000212
8600,132.6,342,86000212
8600,153.1,380,86000217
8600,153.2,364,86000217
8600,153.3,385,86000217
8600,153.4,372,86000217
8600,153.5,380,86000217
8600,153.6,373,86000217
8600,197.1,430,86000222
8600,197.2,403,86000222
8600,197.3,411,86000222
8600,197.4,415,86000222
8600,197.5,410,86000222
8600,197.6,420,86000222
8600,52.1,442,86000512
8600,52.2,401,86000512
8600,52.3,419,86000512
8600,52.4,400,86000512
8600,54.1,286,86000511
8600,54.2,292,86000511
8600,54.3,287,86000511
8600,65.1,360,86000213
8600,65.2,355,86000213
8600,65.3,352,86000213
8600,68.1,365,86000513
8600,68.2,362,86000513
8600,68.3,361,86000513
8600,68.4,332,86000513
8600,68.5,350,86000513
8600,69.1,310,86000513
8600,69.2,314,86000513
8600,69.3,361,86000513
8600,69.4,315,86000513
8600,71.1,368,86000514
8600,71.2,376,86000514
8600,72.1,206,86000514
8600,72.2,216,86000514
8600,125.1,420,86000212
8600,125.2,397,86000212
8600,154.1,343,86000213
8600,154.2,380,86000213
8600,154.3,381,86000213
8600,154.4,346,86000213
8600,180,451,86000223
8600,182.1,314,86000226
8600,182.2,320,86000226
8600,182.3,323,86000226
8600,194.1,405,86000223
8600,194.2,410,86000223
8600,194.3,398,86000223
8600,194.4,404,86000223
8600,194.5,427,86000223
8600,202.1,420,86000225
8600,202.2,393,86000225
8600,202.3,392,86000225
8600,202.4,395,86000225
8600,202.5,368,86000225
8600,202.6,386,86000225
8600,206,456,86000225
8600,252,393,86000223
8600,1,395,86000123
8600,2,438,86000123
8600,3.1,456,86000112
8600,3.2,429,86000112
8600,3.3,446,86000112
8600,3.4,443,86000112
8600,3.5,447,86000112
8600,5,376,86000123
8600,7.1,346,86000112
8600,7.2,332,86000112
8600,7.3,356,86000112
8600,10,402,86000123
8600,11,376,86000123
8600,20,365,86000113
8600,22,372,86000113
8600,23,343,86000115
8600,25,339,86000115
8600,28,398,86000115
8600,30.1,376,86000113
8600,30.2,365,86000113
8600,30.3,378,86000113
8600,30.4,398,86000113
8600,30.5,380,86000113
8600,30.6,385,86000113
8600,33,348,86000123
8600,36.1,385,86000116
8600,36.2,380,86000116
8600,36.3,388,86000116
8600,36.4,403,86000116
8600,36.5,370,86000116
8600,36.6,396,86000116
8600,48.1,355,86000115
8600,48.2,352,86000115
8600,48.3,338,86000115
8600,48.4,313,86000115
8600,48.5,352,86000115
8600,58,385,86000116
8600,63,392,86000116
8600,64,406,86000123
8600,87.1,212,86000526
8600,87.2,204,86000526
8600,100.1,337,86000215
8600,100.2,358,86000215
8600,100.3,364,86000215
8600,114,315,86000523
8600,951.1,310,86000116
8600,951.2,336,86000116
8600,951.3,325,86000116
8600,951.4,350,86000116
8600,951.5,326,86000116
8600,951.6,346,86000116
8600,164.1,379,86000216
8600,164.2,392,86000216
8600,164.3,418,86000216
8600,164.4,402,86000216
8600,164.5,412,86000216
8600,164.6,423,86000216
8600,191.1,349,86000224
8600,191.2,347,86000224
8600,191.3,350,86000224
8600,195.1,399,86000221
8600,195.2,420,86000221
8600,195.3,412,86000221
8600,195.4,386,86000221
8600,195.5,374,86000221
8600,195.6,404,86000221
8600,204,325,86000314
8600,205,307,86000314
8600,209.1,400,86000422
8600,209.2,382,86000422
8600,209.3,394,86000422
8600,209.4,381,86000422
8600,209.5,392,86000422
8600,209.6,370,86000422
8600,210,369,86000314
8600,214,419,86000314
8600,218,405,86000314
8600,223,381,86000314
8600,224,283,86000314
8600,226.1,320,86000325
8600,226.2,358,86000325
8600,226.3,347,86000325
8600,226.4,349,86000325
8600,229.1,348,86000321
8600,229.2,364,86000321
8600,229.3,374,86000321
8600,229.4,363,86000321
8600,229.5,345,86000321
8600,229.6,364,86000321
8600,230.1,433,86000324
8600,230.2,437,86000324
8600,230.3,447,86000324
8600,230.4,405,86000324
8600,230.5,439,86000324
8600,230.6,457,86000324
8600,244.1,352,86000325
8600,244.2,363,86000325
8600,244.3,359,86000325
8600,244.4,341,86000325
8600,244.5,343,86000325
8600,14.1,452,86000312
8600,14.2,452,86000312
8600,14.3,438,86000312
8600,46.1,381,86000212
8600,46.2,390,86000212
8600,46.3,381,86000212
8600,50.1,426,86000413
8600,50.2,394,86000413
8600,50.3,404,86000413
8600,50.4,389,86000413
8600,50.5,408,86000413
8600,117.1,377,86000321
8600,117.2,383,86000321
8600,150.1,392,86000312
8600,150.2,353,86000312
8600,150.3,385,86000312
8600,150.4,395,86000312
8600,208.1,450,86000321
8600,208.2,434,86000321
8600,211.1,402,86000321
8600,211.2,387,86000321
8600,236,425,86000413
8600,237.1,255,86000413
8600,237.2,298,86000413
8600,237.3,261,86000413
8600,238.1,400,86000421
8600,238.2,403,86000421
8600,238.3,401,86000421
8600,238.4,393,86000421
8600,238.5,385,86000421
8600,238.6,398,86000421
8600,248.1,378,86000412
8600,248.2,349,86000412
8600,248.3,347,86000412
8600,248.4,371,86000412
8600,249.1,404,86000412
8600,249.2,360,86000412
8600,249.3,362,86000412
8600,249.4,340,86000412
8600,250.1,247,86000411
8600,250.2,252,86000411
8600,251,421,86000413
8600,502,471,86000423
8600,503,417,86000423
8600,504,502,86000423
8600,505,346,86000423
8600,515,42,86000423
8600,521,351,86000213
861,1,438,8610001
1337,2.1,472,13370001
1337,2.2,458,13370001
1337,2.3,434,13370001
856,1.1,312,8560001
856,1.2,325,8560001
5000,1,397,50001213
5000,3,461,50001213
5000,5.1,414,50000223
5000,5.2,437,50000223
5000,5.3,449,50000223
5000,5.4,453,50000223
5000,5.5,423,50000223
5000,5.6,443,50000223
5000,8,458,50001223
5000,9,399,50001223
5000,10,444,50001223
5000,12,434,50001223
5000,14.1,342,50001232
5000,14.2,340,50001232
5000,19.1,437,50001213
5000,19.2,472,50001213
5000,19.3,468,50001213
5000,19.4,459,50001213
5000,19.5,467,50001213
5000,19.6,470,50001213
5000,27.1,454,50001222
5000,27.2,465,50001222
5000,29.1,416,50000224
5000,29.2,417,50000224
5000,29.3,443,50000224
5000,29.4,447,50000224
5000,31.1,469,50000222
5000,31.2,469,50000222
5000,31.3,483,50000222
5000,31.4,472,50000222
5000,38.1,411,50000214
5000,38.2,399,50000214
5000,38.3,403,50000214
5000,38.4,392,50000214
5000,43.1,428,50000212
5000,43.2,445,50000212
5000,43.3,442,50000212
5000,43.4,474,50000212
5000,47.1,457,50000324
5000,47.2,482,50000324
5000,47.3,466,50000324
5000,47.4,451,50000324
5000,47.5,457,50000324
5000,56.1,419,50001111
5000,56.2,455,50001111
5000,56.3,415,50001111
5000,56.4,435,50001111
5000,59.1,440,50000121
5000,59.2,428,50000121
5000,59.3,431,50000121
5000,59.4,420,50000121
5000,59.5,442,50000121
5000,59.6,453,50000121
5000,62.1,408,50000124
5000,62.2,430,50000124
5000,62.3,389,50000124
5000,62.4,393,50000124
5000,62.5,391,50000124
5000,62.6,383,50000124
5000,62.7,425,50000124
5000,65,384,50000114
5000,66.1,288,50001123
5000,66.2,304,50001123
5000,67,376,50000113
5000,68,295,50000125
5000,69.1,327,50000113
5000,69.2,338,50000113
5000,69.3,339,50000113
5000,71,341,50000113
5000,72,133,50000114
5000,74.1,294,50000125
5000,74.2,284,50000125
5000,74.3,286,50000125
5000,74.4,278,50000125
5000,75,254,50000112
5000,76,357,50000112
5000,78,396,50000112
5000,80.1,442,50000124
5000,80.2,427,50000124
5000,80.3,446,50000124
5000,81,413,50000112
5000,83,392,50000125
5000,85,470,50000122
5000,89,411,50000122
5000,90,436,50000112
5000,91,409,50000125
5000,92,388,50000125
5000,94,409,50000122
5000,95,353,50000122
5000,96,371,50000122
5000,98,282,50000122
5000,102,391,50000121
5000,105,388,50000122
5000,109.1,507,50000211
5000,109.2,511,50000211
5000,109.3,509,50000211
5000,109.4,481,50000211
5000,109.5,505,50000211
5000,109.6,489,50000211
5000,111,295,50000113
5000,147.1,412,50000313
5000,147.2,398,50000313
5000,147.3,411,50000313
5000,147.4,398,50000313
5000,147.5,393,50000313
5000,147.6,416,50000313
5000,160.1,387,50001231
5000,160.2,409,50001231
5000,160.3,434,50001231
5000,160.4,374,50001231
5000,160.5,398,50001231
5000,161.1,378,50000422
5000,161.2,378,50000422
5000,161.3,361,50000422
5000,163.1,475,50001222
5000,163.2,468,50001222
5000,163.3,485,50001222
5000,163.4,467,50001222
5000,163.5,468,50001222
5000,163.6,468,50001222
5000,163.7,450,50001222
5000,177.1,356,50001111
5000,177.2,365,50001111
5000,177.3,381,50001111
5000,177.4,365,50001111
5000,179,410,50000421
5000,180.1,414,50000421
5000,180.2,412,50000421
5000,180.3,413,50000421
5000,180.4,410,50000421
5000,190.1,320,50000412
5000,190.2,317,50000412
5000,190.3,320,50000412
5000,191,344,50000421
5000,193.1,406,50000411
5000,193.2,436,50000411
5000,193.3,422,50000411
5000,193.4,443,50000411
5000,193.5,409,50000411
5000,197,426,50000125
5000,226.1,371,50001232
5000,226.2,408,50001232
5000,226.3,380,50001232
5000,226.4,352,50001232
5000,226.5,392,50001232
5000,226.6,395,50001232
5000,227.1,404,50000411
5000,227.2,401,50000411
5000,227.3,391,50000411
5000,227.4,368,50000411
5000,227.5,370,50000411
5000,227.6,394,50000411
5000,229.1,469,50001211
5000,229.2,466,50001211
5000,229.3,449,50001211
5000,229.4,450,50001211
5000,229.5,477,50001211
5000,229.6,443,50001211
5000,232,334,50000121
5000,233,463,50001211
5000,306,419,50001213
5000,312.1,477,50001133
5000,312.2,445,50001133
5000,312.3,445,50001133
5000,312.4,464,50001133
5000,312.5,426,50001133
5000,312.6,466,50001133
5000,312.7,463,50001133
5000,315.1,408,50000113
5000,315.2,416,50000113
5000,315.3,389,50000113
5000,315.4,386,50000113
5000,315.5,411,50000113
5000,315.6,430,50000113
5000,346,426,50000114
5000,399.1,406,50001111
5000,399.2,444,50001111
5000,399.3,434,50001111
5000,399.4,424,50001111
5000,601,457,50000122
5000,602.1,446,50001131
5000,602.2,417,50001131
5000,602.3,461,50001131
5000,602.4,435,50001131
5000,602.5,441,50001131
5000,602.6,433,50001131
5000,602.7,424,50001131
5000,602.8,408,50000224
5000,602.9,434,50000224
5000,950.1,316,50001223
5000,950.2,338,50001223
5000,950.3,317,50001223
5000,954.1,324,50000113
5000,954.2,360,50000113
5000,954.3,344,50000113
5000,956,378,50001211
5000,968.1,378,50001121
5000,968.2,376,50001121
5000,968.3,365,50001121
5000,972.1,427,50001123
5000,972.2,470,50001123
5000,972.3,442,50001123
5000,972.4,443,50001123
5000,972.5,442,50001123
5000,972.6,448,50001123
5000,972.7,458,50001123
5000,972.8,477,50001123
5000,118.1,292,50000312
5000,118.2,291,50000312
5000,118.3,288,50000312
5000,118.4,289,50000312
5000,118.5,280,50000312
5000,118.6,291,50000312
5000,119.1,351,50000314
5000,119.2,352,50000314
5000,119.3,375,50000314
5000,128.1,327,50000317
5000,128.2,318,50000317
5000,128.3,340,50000317
5000,128.4,302,50000317
5000,128.5,328,50000317
5000,128.6,370,50000317
5000,132.1,376,50000112
5000,132.2,406,50000112
5000,132.3,365,50000112
5000,134,310,50000315
5000,137.1,408,50000421
5000,137.2,354,50000421
5000,137.3,365,50000421
5000,137.4,380,50000421
5000,139.1,371,50000314
5000,139.2,380,50000314
5000,139.3,403,50000314
5000,149,301,50000315
5000,150,337,50000315
5000,152,368,50000315
5000,165,341,50000315
5000,178.1,435,50000423
5000,178.2,415,50000423
5000,178.3,442,50000423
5000,178.4,426,50000423
5000,178.5,420,50000423
5000,178.6,424,50000423
5000,202.1,386,50001413
5000,202.2,408,50001413
5000,204.1,393,50001413
5000,204.2,383,50001413
5000,204.3,381,50001413
5000,206.1,411,50001413
5000,206.2,418,50001413
5000,206.3,410,50001413
5000,206.4,413,50001413
5000,206.5,410,50001413
5000,208,351,50001411
5000,209,327,50001411
5000,211,319,50001411
5000,212,383,50001416
5000,213,395,50001416
5000,214,377,50001416
5000,215,284,50001416
5000,218.1,331,50001416
5000,218.2,335,50001416
5000,218.3,316,50001416
5000,225,359,50001411
5000,234.1,403,50001413
5000,234.2,408,50001413
5000,234.3,399,50001413
5000,234.4,410,50001413
5000,236.1,370,50001423
5000,236.2,403,50001423
5000,236.3,390,50001423
5000,236.4,388,50001423
5000,236.5,399,50001423
5000,237.1,376,50001426
5000,237.2,383,50001426
5000,237.3,375,50001426
5000,237.4,347,50001426
5000,237.5,363,50001426
5000,241.1,397,50000612
5000,241.2,404,50000612
5000,241.3,403,50000612
5000,241.4,393,50000612
5000,241.5,367,50000612
5000,241.6,430,50000612
5000,246.1,440,50001422
5000,246.2,428,50001422
5000,246.3,402,50001422
5000,246.4,424,50001422
5000,248,445,
5000,252,367,50001421
5000,255.1,410,50001421
5000,255.2,421,50001421
5000,255.3,388,50001421
5000,256,423,
5000,257,391,
5000,261,400,
5000,277,273,50001421
5000,279,394,50001421
5000,280.1,380,50000325
5000,280.2,394,50000325
5000,280.3,362,50000325
5000,280.4,397,50000325
5000,280.5,370,50000325
5000,280.6,380,50000325
5000,280.7,387,50000325
5000,282,294,50001421
5000,287.1,368,50001417
5000,287.2,336,50001417
5000,287.3,352,50001417
5000,287.4,324,50001417
5000,287.5,345,50001417
5000,290,328,
5000,291.1,341,50000325
5000,291.2,339,50000325
5000,291.3,356,50000325
5000,291.4,333,50000325
5000,291.5,367,50000325
5000,323.1,285,50000317
5000,323.2,258,50000317
5000,323.3,275,50000317
5000,323.4,253,50000317
5000,323.5,253,50000317
5000,323.6,321,50000317
5000,325.1,334,50000326
5000,325.2,317,50000326
5000,325.3,372,50000326
5000,325.4,328,50000326
5000,325.5,320,50000326
5000,327.1,343,50000325
5000,327.2,376,50000325
5000,327.3,343,50000325
5000,327.4,365,50000325
5000,327.5,347,50000325
5000,327.6,290,50000325
5000,327.7,302,50000325
5000,327.8,360,50000325
5000,330.1,273,50001316
5000,330.2,282,50001316
5000,330.3,284,50001316
5000,330.4,313,50001316
5000,330.5,271,50001316
5000,330.6,275,50001316
5000,330.7,324,50001316
5000,339.1,322,50001314
5000,339.2,299,50001314
5000,367,345,
5000,368,280,
5000,369,303,
5000,376.1,298,50001314
5000,376.2,299,50001314
5000,376.3,272,50001314
5000,387.1,367,50000324
5000,387.2,354,50000324
5000,387.3,387,50000324
5000,387.4,374,50000324
5000,387.5,353,50000324
5000,387.6,408,50000324
5000,391.1,371,50001423
5000,391.2,366,50001423
5000,391.3,352,50001423
5000,391.4,358,50001423
5000,391.5,346,50001423
5000,396.1,369,50001342
5000,396.2,346,50001342
5000,396.3,390,50001342
5000,396.4,371,50001342
5000,396.5,396,50001342
5000,396.6,364,50001342
5000,396.7,364,50001342
5000,396.8,362,50001342
5000,396.9,401,50001342
5000,398.1,402,50001342
5000,398.2,394,50001342
5000,398.3,379,50001342
5000,426.1,347,50000612
5000,426.2,370,50000612
5000,426.3,367,50000612
5000,437.1,363,50000516
5000,437.2,337,50000516
5000,437.3,338,50000516
5000,437.4,320,50000516
5000,437.5,336,50000516
5000,437.6,345,50000516
5000,441.1,390,50000517
5000,441.2,362,50000517
5000,441.3,381,50000517
5000,441.4,395,50000517
5000,441.5,382,50000517
5000,441.6,393,50000517
5000,441.7,365,50000517
5000,441.8,386,50000517
5000,445.1,329,50000514
5000,445.2,329,50000514
5000,445.3,355,50000514
5000,445.4,319,50000317
5000,445.5,313,50000317
5000,445.6,351,50000317
5000,448.1,318,50000513
5000,448.2,352,50000513
5000,448.3,292,50000513
5000,452.1,303,50001316
5000,452.2,325,50001316
5000,452.3,283,50001316
5000,452.4,348,50001316
5000,452.5,307,50001316
5000,452.6,292,50001316
5000,452.7,269,50001316
5000,452.8,327,50001316
5000,456.1,308,50001316
5000,456.2,266,50001316
5000,456.3,291,50001316
5000,456.4,242,50001316
5000,456.5,253,50001316
5000,582.1,234,50000822
5000,582.2,261,50000822
5000,582.3,225,50000822
5000,582.4,241,50000822
5000,582.5,226,50000822
5000,582.6,223,50000822
5000,582.7,236,50000822
5000,620.1,358,50000622
5000,620.2,382,50000622
5000,620.3,388,50000622
5000,620.4,374,50000622
5000,632,480,50000912
5000,634,527,50000912
5000,641.1,345,50000911
5000,641.2,340,50000911
5000,641.3,346,50000911
5000,642,341,50000932
5000,644,400,
5000,645,384,
5000,646,394,
5000,647.1,399,50000915
5000,647.2,405,50000915
5000,647.3,389,50000915
5000,647.4,375,50000915
5000,647.5,389,50000915
5000,650.1,470,50000912
5000,650.2,471,50000912
5000,650.3,456,50000912
5000,650.4,477,50000912
5000,650.5,452,50000912
5000,650.6,465,50000912
5000,650.7,455,50000912
5000,661,281,50000932
5000,663,221,50000922
5000,664,338,50000932
5000,669.1,361,50000921
5000,669.2,384,50000921
5000,669.3,382,50000921
5000,669.4,346,50000921
5000,669.5,385,50000921
5000,669.6,373,50000921
5000,671,319,50000932
5000,672,409,50000932
5000,673.1,373,50000932
5000,673.2,391,50000932
5000,673.3,410,50000932
5000,673.4,382,50000932
5000,676,251,50000932
5000,677,295,50000933
5000,678,327,50000933
5000,679,366,50000933
5000,680,311,50000933
5000,681,330,50000934
5000,683.1,269,50000933
5000,683.2,292,50000933
5000,683.3,272,50000933
5000,684.1,285,50001011
5000,684.2,291,50001011
5000,684.3,319,50001011
5000,684.4,317,50001011
5000,684.5,314,50001011
5000,685,382,50000934
5000,686,407,50000934
5000,687,379,50000934
5000,688,311,50001014
5000,691,366,50000922
5000,692,378,50000922
5000,693,406,50000922
5000,695,359,50001014
5000,697,347,50001014
5000,698,250,50000933
5000,701,234,50000923
5000,703.1,321,50001041
5000,703.2,329,50001041
5000,703.3,344,50001041
5000,703.4,363,50001041
5000,703.5,345,50001041
5000,703.6,376,50001041
5000,706.1,259,50001013
5000,706.2,265,50001013
5000,709,308,50001032
5000,711,312,50000112
5000,712.1,358,50001031
5000,712.2,370,50001031
5000,712.3,365,50001031
5000,712.4,370,50001031
5000,712.5,364,50001031
5000,714,300,50001032
5000,719,325,50001031
5000,725,323,50000923
5000,727.1,351,50001043
5000,727.2,382,50001043
5000,727.3,393,50001043
5000,727.4,381,50001043
5000,727.5,368,50001043
5000,727.6,364,50001043
5000,727.7,364,50001043
5000,728,323,50001041
5000,729,353,50000923
5000,731,406,50001014
5000,732,270,50000112
5000,733,307,50000112
5000,734,288,50000112
5000,736,330,50000112
5000,737,363,50001014
5000,738,332,50001041
5000,740.1,264,50001014
5000,740.2,273,50001014
5000,740.3,288,50001014
5000,740.4,296,50001014
5000,740.5,294,50001014
5000,741,405,50001014
5000,742.1,335,50001021
5000,742.2,330,50001021
5000,742.3,341,50001021
5000,742.4,301,50001021
5000,742.5,309,50001021
5000,744,174,50001012
5000,745,192,50001012
5000,747,291,50001031
5000,753,246,50001012
5000,755,216,50001012
5000,757,149,50001012
5000,758.1,330,50001031
5000,758.2,392,50001031
5000,758.3,397,50001031
5000,758.4,370,50001031
5000,758.5,382,50001031
5000,761,272,50000112
5000,762,407,50000112
5000,764,193,50001012
5000,765,324,50000923
5000,766,149,50001012
5000,770.1,328,50001041
5000,770.2,347,50001041
5000,770.3,328,50001041
5000,770.4,341,50001041
5000,770.5,356,50001041
5000,776.1,386,50000832
5000,776.2,366,50000832
5000,776.3,396,50000832
5000,776.4,396,50000832
5000,777.1,401,50000833
