semel,ballot,valid,stat22
481,15,403,4810001
481,16,459,4810002
481,17,416,4810005
481,18,413,4810005
481,19,393,4810002
481,20,384,4810005
481,21,361,4810001
481,22,342,4810002
689,1,571,6890001
65,1,465,650001
65,2,469,650001
874,1,427,8740005
874,2,303,8740005
874,3,237,8740005
874,4,430,8740005
874,5,263,8740005
874,6,270,8740002
874,7,452,8740001
874,8,432,8740002
874,9,245,8740002
874,10,274,8740002
874,11,291,8740002
874,12,300,8740002
874,13,300,8740002
874,14,446,8740005
874,15,255,8740005
874,16,452,8740003
874,17,297,8740002
874,18,354,8740002
874,21,377,8740001
874,22,385,8740001
874,23,278,8740002
874,29,374,8740006
874,30,470,8740006
874,31,370,8740006
874,32,403,8740006
874,33,431,8740006
874,34,574,8740007
874,35,379,8740006
874,36,386,8740005
874,37,446,8740007
874,38,421,8740006
874,40,526,8740003
874,41,260,8740002
874,42,558,8740007
874,43,381,8740005
874,44,395,8740007
3561,1,163,35610001
3751,1,181,37510001
586,1,472,5860001
375,1,306,3750001
375,2,320,3750001
695,1,333,6950001
1155,1,315,11550001
722,1,530,7220001
2029,1,411,20290001
1140,1,399,11400001
1140,2,403,11400001
3797,2,543,37970021
3797,3,481,37970021
3797,4,470,37970021
3797,5,553,37970013
3797,6,546,37970013
3797,7,597,37970013
3797,8,506,37970032
3797,9,580,37970032
3797,10,629,37970034
3797,11,500,37970032
3797,12,645,37970032
3797,13,547,37970021
3797,14,424,37970034
3797,15,535,37970021
3797,16,658,37970035
3797,17,517,37970032
3797,18,507,37970015
3797,19,565,37970035
3797,20,575,37970032
3797,22,512,37970021
3797,23,493,37970021
3797,24,593,37970032
3797,26,570,37970013
3797,27,436,37970021
3797,29,476,37970034
3797,30,630,37970032
3797,32,675,37970032
3797,33,527,37970043
3797,34,440,37970042
3797,36,527,37970032
3797,37,542,37970021
3797,38.1,493,37970043
3797,38.2,495,37970043
3797,38.3,514,37970043
3797,38.4,507,37970043
3797,38.5,462,37970043
3797,38.6,504,37970043
3797,39,408,37970042
3797,41,603,37970013
3797,43,518,37970015
3797,44,443,37970021
3797,45,499,37970021
3797,46,441,37970042
3797,48,498,37970021
3797,49,469,37970021
1200,1,591,12000123
1200,2,400,12000114
1200,3,562,12000115
1200,4,494,12000115
1200,6,432,12000113
1200,7,419,12000112
1200,9,545,12000112
1200,10,524,12000123
1200,11.1,354,12000332
1200,11.2,357,12000332
1200,11.3,316,12000332
1200,12,489,12000123
1200,13,404,12000114
1200,14,543,12000115
1200,15,503,12000115
1200,16,506,12000113
1200,17,526,12000112
1200,18,567,12000113
1200,19,493,12000112
1200,20,553,12000222
1200,21,409,12000214
1200,22,534,12000221
1200,24,530,12000214
1200,25,559,12000222
1200,26,575,12000221
1200,27,483,12000214
1200,28,438,12000222
1200,29.1,495,12000214
1200,29.2,471,12000214
1200,29.3,499,12000214
1200,30,460,12000114
1200,32,490,12000112
1200,33,381,12000114
1200,34,411,12000115
1200,35,560,12000113
1200,36,563,12000222
1200,37,460,12000224
1200,38,531,12000225
1200,39,490,12000225
1200,40,598,12000312
1200,41,472,12000113
1200,42,501,12000113
1200,43,576,12000311
1200,44,498,12000311
1200,45,571,12000212
1200,46,505,12000214
1200,47,465,12000311
1200,48,579,12000221
1200,49,493,12000222
1200,50,600,12000224
1200,51,503,12000225
1200,52,400,12000123
1200,53,415,12000112
1200,54,538,12000225
1200,55,530,12000313
1200,56.1,431,12000111
1200,56.2,473,12000111
1200,56.3,443,12000111
1200,57,453,12000222
1200,58,492,12000212
1200,59,463,12000214
1200,60,625,12000225
1200,61,455,12000313
1200,62,541,12000312
1200,64,448,12000211
1200,65,596,12000212
1200,66,543,12000211
1200,67,565,12000212
1200,68,442,12000311
1200,69,433,12000224
1200,71,448,12000331
1200,72,531,12000214
1200,73,560,12000211
1200,74,567,12000313
1200,75,416,12000222
1200,77,565,12000313
1200,78,564,12000211
1200,79,448,12000113
1200,80,480,12000214
1200,81,370,12000114
1200,82,409,12000311
1200,83,483,12000331
1200,84,439,12000323
1200,90,503,12000313
1200,91,427,12000312
1200,92,433,12000224
1200,103,406,12000321
1200,104,329,12000321
1200,105,420,12000321
1200,106,467,12000321
1200,107,363,12000321
1200,109,449,12000322
1200,110,342,12000321
1200,111,369,12000321
1200,112,342,12000321
1200,113.1,426,12000323
1200,113.2,433,12000323
1200,113.3,419,12000323
1200,113.4,403,12000323
1200,114,335,12000322
269,1,277,2690001
269,2,324,2690001
208,1,386,2080001
208,2,275,2080001
635,1,401,6350001
635,2,345,6350001
635,3,394,6350001
635,4,412,6350001
1163,1,252,11630001
1178,1,378,11780001
1178,2,383,11780001
606,2.1,312,6060001
606,2.2,304,6060001
28,1,447,280001
28,2,409,280001
28,3,430,280001
28,4,493,280001
28,5,436,280001
28,6,526,280001
28,7,505,280001
28,8,348,280001
28,9,561,280001
28,10,446,280001
28,11,394,280001
28,12,416,280001
28,13,500,280001
28,14,635,280001
28,15,537,280001
28,16,531,280001
28,17,465,280001
104,1,497,1040001
517,1,521,5170001
517,2,578,5170001
517,3,520,5170001
517,4,609,5170001
3599,1,256,35990001
1411,1,99,
1418,1,96,
1413,1,94,
1416,1,74,
1415,1,163,
1414,1,82,
1412,1,140,
308,1,393,3080001
776,1,261,7760001
43,1,432,430001
43,2,430,430001
822,1,398,8220001
1128,1,196,11280001
2054,1,288,20540001
649,1,422,6490001
649,2,415,6490001
4019,1,90,40190001
1282,1,297,12820001
607,1,296,6070001
731,1,382,7310001
1268,1,421,12680002
1268,2,483,12680002
1268,3.1,477,12680004
1268,3.2,461,12680004
1268,3.3,468,12680004
1268,3.4,457,12680004
1268,3.5,456,12680004
1268,4,451,12680002
1268,5,450,12680002
1268,6,546,12680002
1268,10,635,12680005
3614,1,95,36140001
1343,1,244,13430001
382,1,300,3820001
382,2,390,3820001
1202,1,270,12020001
164,1,232,1640001
2044,1,219,20440001
596,1,257,5960001
2030,1,342,20300001
1174,1,460,11740001
1205,1,265,12050001
48,1,339,480001
48,2,261,480001
347,1,141,3470001
994,1,309,9940001
994,2,283,9940001
1258,1,266,12580001
263,1,172,2630001
298,1,278,2980001
742,1,559,7420001
748,1,371,7480001
4203,1,78,42030001
939,1,209,
939,2,432,
939,3,379,
939,4,400,
939,5,441,
939,6,463,
939,7,427,
939,8,371,
939,9,434,
939,10,373,
939,11,300,
939,12,161,
197,1,285,1970001
197,2,279,1970001
1082,1,341,10820001
1082,2,517,10820001
678,1,218,6780001
694,1,381,6940001
694,2,372,6940001
694,3,362,6940001
272,1,300,2720001
3657,1,215,36570001
570,1,462,5700001
9999,1,688,
9999,2,696,
9999,3,695,
9999,4,700,
9999,5,681,
9999,6,703,
9999,7,694,
9999,8,691,
9999,9,700,
9999,10,693,
9999,11,702,
9999,12,692,
9999,13,691,
9999,14,694,
9999,15,696,
9999,16,691,
9999,17,698,
9999,18,642,
9999,19,694,
9999,20,698,
9999,21,698,
9999,22,696,
9999,23,681,
9999,24,688,
9999,25,689,
9999,26,695,
9999,27,698,
9999,28,695,
9999,29,694,
9999,30,684,
9999,31,697,
9999,32,689,
9999,33,697,
9999,34,691,
9999,35,694,
9999,36,692,
9999,37,697,
9999,38,687,
9999,39,686,
9999,40,710,
9999,41,686,
9999,42,682,
9999,43,697,
9999,44,692,
9999,45,694,
9999,46,693,
9999,47,695,
9999,48,697,
9999,49,697,
9999,50,699,
9999,51,699,
9999,52,695,
9999,53,700,
9999,54,693,
9999,55,688,
9999,56,683,
9999,57,684,
9999,58,692,
9999,59,693,
9999,60,693,
9999,61,695,
9999,62,695,
9999,63,697,
9999,64,695,
9999,65,693,
9999,66,690,
9999,67,702,
9999,68,691,
9999,69,697,
9999,70,699,
9999,71,696,
9999,72,683,
9999,73,694,
9999,74,698,
9999,75,696,
9999,76,675,
9999,77,692,
9999,78,702,
9999,79,696,
9999,80,691,
9999,81,693,
9999,82,790,
9999,83,693,
9999,84,690,
9999,85,695,
9999,86,700,
9999,87,695,
9999,88,691,
9999,89,691,
9999,90,710,
9999,91,691,
9999,92,695,
9999,93,691,
9999,94,694,
9999,95,693,
9999,96,701,
9999,97,696,
9999,98,705,
9999,99,693,
9999,100,699,
9999,101,686,
9999,102,687,
9999,103,692,
9999,104,683,
9999,105,699,
9999,106,698,
9999,107,687,
9999,108,689,
9999,109,685,
9999,110,694,
9999,111,706,
9999,112,693,
9999,113,693,
9999,114,696,
9999,115,698,
9999,116,703,
9999,117,686,
9999,118,685,
9999,119,683,
9999,120,690,
9999,121,705,
9999,122,739,
9999,123,697,
9999,124,690,
9999,125,704,
9999,126,699,
9999,127,697,
9999,128,696,
9999,129,691,
9999,130,698,
9999,131,700,
9999,132,694,
9999,133,719,
9999,134,688,
9999,135,691,
9999,136,702,
9999,137,300,
9999,138,695,
9999,139,698,
9999,140,702,
9999,141,687,
9999,142,693,
9999,143,692,
9999,144,705,
9999,145,712,
9999,146,702,
9999,147,695,
9999,148,696,
9999,149,699,
9999,150,695,
9999,151,695,
9999,152,703,
9999,153,696,
9999,154,700,
9999,155,697,
9999,156,715,
9999,157,693,
9999,158,699,
9999,159,685,
9999,160,698,
9999,161,699,
9999,162,698,
9999,163,701,
9999,164,682,
9999,165,690,
9999,166,707,
9999,167,676,
9999,168,693,
9999,169,674,
9999,170,695,
9999,171,688,
9999,172,696,
9999,173,696,
9999,174,695,
9999,175,300,
9999,176,706,
9999,177,698,
9999,178,694,
9999,179,670,
9999,180,747,
9999,181,701,
9999,182,695,
9999,183,697,
9999,184,697,
9999,185,701,
9999,186,701,
9999,187,745,
9999,188,746,
9999,189,698,
9999,190,697,
9999,191,695,
9999,192,707,
9999,193,696,
9999,194,702,
9999,195,705,
9999,196,696,
9999,197,696,
9999,198,707,
9999,199,705,
9999,200,626,
9999,201,700,
9999,202,699,
9999,203,688,
9999,204,684,
9999,205,299,
9999,206,694,
9999,207,701,
9999,208,696,
9999,209,694,
9999,210,689,
9999,211,697,
9999,212,699,
9999,213,696,
9999,214,700,
9999,215,702,
9999,216,699,
9999,217,702,
9999,218,693,
9999,219,696,
9999,220,695,
9999,221,693,
9999,222,694,
9999,223,687,
9999,224,686,
9999,225,707,
9999,226,683,
9999,227,743,
9999,228,677,
9999,229,719,
9999,230,688,
9999,231,695,
9999,232,694,
9999,233,698,
9999,234,690,
9999,235,689,
9999,236,710,
9999,237,684,
9999,238,701,
9999,239,688,
9999,240,686,
9999,241,696,
9999,242,699,
9999,243,694,
9999,244,698,
9999,245,691,
9999,246,701,
9999,247,697,
9999,248,710,
9999,249,692,
9999,250,695,
9999,251,691,
9999,252,694,
9999,253,694,
9999,254,702,
9999,255,699,
9999,256,699,
9999,257,689,
9999,258,695,
9999,259,678,
9999,260,696,
9999,261,695,
9999,262,688,
9999,263,690,
9999,264,694,
9999,265,696,
9999,266,702,
9999,267,698,
9999,268,694,
9999,269,698,
9999,270,690,
9999,271,696,
9999,272,703,
9999,273,689,
9999,274,697,
9999,275,697,
9999,276,686,
9999,277,708,
9999,278,724,
9999,279,691,
9999,280,697,
9999,281,694,
9999,282,687,
9999,283,699,
9999,284,695,
9999,285,695,
9999,286,701,
9999,287,696,
9999,288,700,
9999,290,698,
9999,291,705,
9999,292,687,
9999,293,689,
9999,294,698,
9999,295,726,
9999,296,696,
9999,297,695,
9999,298,693,
9999,300,690,
9999,301,697,
9999,302,695,
9999,303,716,
9999,304,692,
9999,305,670,
9999,306,695,
9999,307,697,
9999,308,696,
9999,309,696,
9999,310,694,
9999,311,695,
9999,312,696,
9999,313,709,
9999,314,699,
9999,315,698,
9999,317,701,
9999,318,691,
9999,319,695,
9999,320,713,
9999,321,684,
9999,322,700,
9999,323,696,
9999,324,691,
9999,325,689,
9999,326,690,
9999,327,698,
9999,328,691,
9999,329,701,
9999,331,520,
9999,332,698,
9999,333,700,
9999,334,695,
9999,335,700,
9999,336,696,
9999,337,695,
9999,338,685,
9999,339,695,
9999,340,697,
9999,341,691,
9999,342,696,
9999,343,699,
9999,344,699,
9999,345,700,
9999,346,701,
9999,347,702,
9999,348,698,
9999,349,698,
9999,350,699,
9999,351,693,
9999,352,698,
9999,353,689,
9999,355,714,
9999,356,696,
9999,357,698,
9999,358,695,
9999,359,499,
9999,360,497,
9999,361,696,
9999,362,698,
9999,363,500,
9999,364,498,
9999,365,496,
9999,366,496,
9999,367,496,
9999,368,496,
9999,369,505,
9999,370,497,
9999,371,497,
9999,372,499,
9999,373,503,
9999,374,496,
9999,375,496,
9999,376,497,
9999,377,496,
9999,378,494,
9999,379,494,
9999,380,503,
9999,381,499,
9999,382,503,
9999,383,497,
9999,384,498,
9999,385,301,
9999,386,507,
9999,387,499,
9999,388,509,
9999,389,490,
9999,390,497,
9999,391,549,
9999,392,498,
9999,393,498,
9999,394,499,
9999,395,498,
9999,396,505,
9999,397,400,
9999,398,497,
9999,399,295,
9999,400,496,
9999,401,499,
9999,402,498,
9999,403,495,
9999,404,498,
9999,405,501,
9999,406,297,
9999,407,494,
9999,408,284,
9999,409,486,
9999,410,496,
9999,411,355,
9999,412,287,
9999,414,302,
9999,415,297,
9999,416,305,
9999,417,300,
9999,418,299,
9999,419,299,
9999,420,300,
9999,421,298,
9999,422,295,
9999,423,298,
9999,424,301,
9999,425,298,
9999,427,301,
9999,428,295,
9999,429,300,
9999,430,301,
9999,431,298,
9999,451,298,
9999,452,296,
9999,453,300,
9999,454,300,
9999,455,299,
9999,456,298,
9999,457,301,
9999,458,278,
9999,459,297,
9999,460,299,
9999,461,298,
9999,462,301,
9999,463,299,
9999,464,299,
9999,465,295,
9999,466,296,
9999,467,349,
9999,468,298,
9999,469,200,
9999,470,201,
9999,518,298,
9999,551,688,
9999,552,687,
9999,553,693,
9999,554,697,
9999,555,698,
9999,556,694,
9999,557,698,
9999,558,698,
9999,559,693,
9999,560,695,
9999,561,698,
9999,562,685,
9999,563,703,
9999,564,686,
9999,565,697,
9999,566,700,
9999,567,693,
9999,568,695,
9999,569,699,
9999,570,695,
9999,571,706,
9999,572,699,
9999,573,695,
9999,574,691,
9999,575,704,
9999,576,676,
9999,577,697,
9999,578,696,
9999,579,684,
9999,580,697,
9999,581,697,
9999,582,694,
9999,583,280,
9999,584,335,
9999,585,685,
9999,586,700,
9999,587,300,
9999,588,301,
9999,589,301,
9999,590,349,
9999,591,345,
9999,592,347,
9999,593,347,
9999,594,352,
9999,595,347,
9999,596,353,
9999,597,345,
9999,598,335,
9999,599,344,
9999,600,350,
9999,601,346,
9999,602,351,
9999,603,350,
9999,604,348,
9999,605,350,
9999,606,291,
9999,607,354,
9999,608,350,
9999,609,340,
9999,610,350,
9999,611,339,
9999,612,345,
9999,613,349,
9999,614,342,
9999,615,348,
9999,616,348,
9999,617,349,
9999,618,356,
9999,619,350,
9999,620,348,
9999,621,346,
9999,622,350,
9999,623,350,
9999,624,347,
9999,625,351,
9999,626,345,
9999,627,357,
9999,628,301,
9999,629,300,
9999,630,248,
9999,631,252,
9999,632,300,
9999,633,250,
9999,634,250,
9999,635,249,
9999,636,250,
9999,637,251,
9999,638,202,
9999,639,198,
9999,640,200,
9999,641,203,
9999,976,250,
9999,977,251,
9999,978,448,
9999,980,439,
9999,981,301,
9999,982,438,
9999,984,679,
9999,985,453,
9999,986,448,
9999,988,200,
9999,989,252,
9999,990,235,
518,1,492,5180001
518,2,426,5180001
518,3,483,5180001
518,4,426,5180001
416,1,334,4160001
290,1,478,2900001
3616,1.1,435,36160013
3616,1.2,381,36160013
3616,2,328,36160021
3616,3,446,36160021
3616,4,492,36160031
3616,6,363,36160023
3616,7,390,36160023
3616,8,471,36160023
3616,9,399,36160023
3616,10,419,36160023
3616,11,418,36160021
3616,12,470,36160013
3616,13,345,36160031
3616,14,347,36160031
3616,15,377,36160021
3616,16,471,36160013
3616,17,391,36160013
3616,19,415,36160024
3616,20,413,36160024
3616,21,456,36160013
3616,22,299,36160013
3616,23,308,36160031
3616,24,529,36160033
3616,25,435,36160033
3616,26,426,36160033
3616,27,478,36160033
3616,28,573,36160033
3616,29,511,36160033
3616,30,449,36160033
3616,31,485,36160033
3616,35,447,36160013
3616,37,582,36160013
3616,38,457,36160013
3616,40,534,36160013
3616,41,544,36160012
3616,42,535,36160013
3616,43,565,36160012
3616,44,433,36160024
3616,45,568,36160012
3616,46,530,36160013
3616,950.1,495,36160015
3616,950.2,466,36160015
3616,950.3,469,36160015
3616,952,529,36160033
3608,1,246,36080001
3608,2,343,36080001
1127,1,290,11270001
4008,1,293,40080001
286,1,413,2860001
3752,1,338,37520001
3651,1,398,36510001
3651,2,349,36510001
1327,1,356,13270002
1327,2,483,13270002
1327,3,417,13270004
1327,4,352,13270003
1327,5,284,13270003
1327,6,336,13270004
1327,7,356,13270003
1327,8,380,13270004
1327,9,367,13270004
1327,10,441,13270002
1327,11,369,13270003
1327,12,318,13270002
1327,13,455,13270004
1327,14,366,13270002
1327,15,412,13270001
1327,16,350,13270004
3653,1,279,36530001
3637,1,431,
1063,1,432,10630005
1063,2,296,10630002
1063,3,556,10630006
1063,4,227,10630005
1063,5,503,10630002
1063,6,364,10630005
1063,7,518,10630005
1063,8,348,10630005
1063,9,311,10630002
1063,10,364,10630005
1063,11,374,10630004
1063,12,384,10630003
1063,13,256,10630003
1063,14,435,10630003
1063,15,404,10630003
1063,16,339,10630004
1063,17,397,10630004
1063,18,326,10630003
1063,19,356,10630001
1063,20,281,10630005
1063,21,392,10630005
1063,22,386,10630003
1063,23,337,10630001
1063,24,457,10630001
1063,25,483,10630005
1063,26,491,10630001
1063,28,451,10630006
1063,30,250,10630005
1063,31,314,10630005
1063,32,272,10630005
1063,33,290,10630001
344,1,447,3440001
230,1,531,2300001
668,1,480,6680001
3745,1,252,37450001
325,1,285,3250001
325,2,290,3250001
757,1,405,7570001
757,2,337,7570001
58,1,92,580001
1222,1,546,12220001
1370,1,204,13700001
3576,1,451,35760001
3576,2,592,35760001
1190,1,469,11900001
99,1,439,990001
99,2,316,990001
99,3,337,990001
99,4,314,990001
99,5,368,990001
99,6,336,990001
3610,1,186,36100001
648,1,299,6480001
22,1,104,220001
843,1,196,8430001
4101,1,405,41010001
1340,1,176,13400001
97,1,434,970001
66,1,318,660001
66,2,340,660001
1098,1,572,10980001
1098,3,579,10980001
421,1,296,4210001
765,1,392,7650001
378,1,168,3780001
520,1,453,5200001
520,2,530,5200001
520,3,564,5200001
520,4,519,5200001
520,5,392,5200001
520,6,423,5200001
520,7,433,5200001
520,8,459,5200001
3605,1,105,36050001
620,1,383,6200001
3785,1,125,37850001
670,1,308,6700001
563,1,439,5630001
732,1,410,7320001
395,1,286,3950001
395,2,245,3950001
130,1,333,1300001
130,2,382,1300001
729,1,525,7290001
194,1,349,1940001
213,1,494,2130001
425,1,523,4250001
791,1,567,7910001
1315,1,532,13150001
1315,2,421,13150001
1315,3,468,13150001
1315,4,510,13150001
1184,1,104,11840001
3648,1,360,36480001
4551,1,288,45510001
1124,1,135,11240001
408,1,364,4080001
1197,1,149,11970001
524,1,556,5240001
524,2,483,5240001
396,1,558,3960001
315,1,477,3150001
3724,1,122,37240001
309,1,337,3090001
309,2,390,3090001
80,1,561,800001
9100,1,488,91000032
9100,2,431,91000013
9100,3,391,91000013
9100,4,489,91000031
9100,5,469,91000013
9100,6,357,91000031
9100,7,439,91000013
9100,11,353,91000014
9100,12,355,91000014
9100,13,334,91000014
9100,14,285,91000014
9100,15,270,91000021
9100,16,258,91000021
9100,17,329,91000021
9100,18,298,91000021
9100,19,348,91000021
9100,20,343,91000022
9100,21,342,91000022
9100,22,300,91000021
9100,23,389,91000021
9100,24,358,91000021
9100,29,473,91000023
9100,30,527,91000032
9100,31,421,91000023
9100,32,345,91000024
9100,33,398,91000024
9100,34,324,91000024
9100,35,437,91000025
9100,36,421,91000023
9100,37,396,91000023
9100,38.1,426,91000034
9100,38.2,405,91000034
9100,38.3,414,91000034
9100,38.4,426,91000034
9100,38.5,374,91000034
9100,38.6,375,91000034
9100,42,420,91000034
9100,43,416,91000032
9100,44,495,91000033
9100,46,411,91000033
9100,49,493,91000034
9100,50,445,91000041
9100,51.1,374,91000043
9100,51.2,372,91000043
9100,51.3,393,91000043
9100,51.4,416,91000043
9100,53,407,91000031
9100,54,499,91000041
9100,57,373,91000035
9100,58,402,91000031
9100,60,404,91000031
9100,62,397,91000031
9100,65,467,91000044
9100,66,426,91000044
9100,68,513,91000044
9100,70,365,91000041
9100,72,296,91000013
9100,73,291,91000013
9100,75,467,91000033
9100,77,514,91000041
9100,78.1,351,91000032
9100,78.2,343,91000032
9100,78.3,368,91000032
9100,78.4,368,91000032
9100,78.5,381,91000032
9100,78.6,358,91000032
9100,79,349,91000044
9100,80,390,91000025
9100,81,424,91000025
9100,82,260,91000014
9100,83.1,439,91000042
9100,83.2,428,91000042
9100,83.3,395,91000042
9100,83.4,417,91000042
9100,83.5,408,91000042
9100,83.6,399,91000042
9100,84,484,91000023
9100,85,394,91000032
9100,86,410,91000023
9100,90,380,91000024
9100,951,159,91000021
4304,1,391,43040001
55,1,297,550001
3573,1,578,35730001
1366,1,272,13660001
590,1,241,5900001
4303,1,98,43030001
405,1,484,4050001
296,1,125,2960001
3725,1,331,37250001
3725,2,437,37250001
3725,3,387,37250001
1057,1,21,10570001
1314,1,398,13140001
312,1,158,3120001
686,1,385,6860001
686,2,350,6860001
858,1,286,8580001
858,2,384,8580001
827,1,358,8270001
1071,1,379,10710001
1259,1,171,12590001
15,1,234,150001
1333,1,485,13330001
1333,2,462,13330001
1333,3,432,13330001
1061,1,543,10610021
1061,2,292,10610023
1061,3,460,10610021
1061,4,300,10610042
1061,5,383,10610021
1061,6,313,10610022
1061,8,261,10610023
1061,10,367,10610022
1061,11,355,10610022
1061,13,314,10610042
1061,14,278,10610023
1061,15,272,10610034
1061,16,355,10610042
1061,17.1,378,10610022
1061,17.2,393,10610022
1061,17.3,353,10610022
1061,18,222,10610034
1061,19,382,10610034
1061,20,283,10610041
1061,21,262,10610031
1061,22,233,10610041
1061,23,304,10610041
1061,24,319,10610031
1061,25,374,10610042
1061,26,260,10610041
1061,27,303,10610041
1061,28,337,10610033
1061,29,249,10610033
1061,30,282,10610033
1061,31,205,10610033
1061,32,293,10610033
1061,33,270,10610034
1061,34,198,10610023
1061,35,289,10610032
1061,36,478,10610035
1061,37,398,10610013
1061,38,319,10610022
1061,39,416,10610032
1061,40,441,10610022
1061,41,335,10610043
1061,42,417,10610043
1061,43,314,10610043
1061,44,381,10610043
1061,45,260,10610043
1061,46,325,10610043
1061,47,352,10610043
1061,48,188,10610041
1061,49,289,10610033
1061,50,361,10610024
1061,51,386,10610024
1061,52,356,10610022
1061,55,422,10610014
1061,56,365,10610014
1061,57,348,10610014
1061,58,386,10610021
1061,59,222,10610033
1061,60,352,10610023
1061,70,360,10610013
1061,71,446,10610012
1061,72,449,10610012
1061,73,397,10610013
1061,74,386,10610012
1061,75,370,10610013
1061,76,463,10610012
1061,951,489,10610012
3790,1,395,37900001
1284,1,438,12840001
1284,2,533,12840001
1284,3,568,12840001
257,1,325,2570001
3726,1,445,37260001
3726,2,440,37260001
447,1,374,4470001
447,2,359,4470001
447,3,442,4470001
833,1,93,8330001
59,1,618,590001
844,1,250,8440001
2045,1,385,20450001
3767,1,252,37670001
449,1,473,4490001
449,2,290,4490001
809,1,332,8090001
522,1,539,5220001
522,2,495,5220004
522,3,471,5220001
522,4,466,5220001
522,5,485,5220001
522,6,496,5220004
522,7,487,5220001
522,8,457,5220004
522,9,556,5220001
522,10,447,5220004
522,11,571,5220004
522,12,537,5220004
433,1,395,4330001
777,1,344,7770001
705,1,245,7050001
1147,1,185,11470001
4014,1,186,40140001
1369,1,216,13690001
174,1,427,1740001
1254,1,246,12540001
523,1,489,5230001
523,2,388,5230001
3655,1,392,36550001
3655,2,442,36550001
351,1,615,3510001
351,2,514,3510001
1419,1,197,14190001
1419,3,220,14190001
1195,1,65,11950001
1280,1,129,12800001
851,1,571,8510001
359,1,252,3590001
808,1,301,8080001
553,1,443,5530001
720,1,547,7200001
256,1,470,2560001
11,1,271,110001
165,1,325,1650001
402,1,360,4020001
699,1,459,6990001
2047,1,290,20470001
69,1,242,690001
348,1,260,3480001
769,1,320,7690001
2048,1,383,20480001
331,1,310,3310001
331,2,362,3310001
602,1,262,6020001
1236,1,319,12360001
1236,2,325,12360001
825,1,596,8250001
1143,1,187,11430001
7200,1,567,72000017
7200,2,373,72000012
7200,3,401,72000013
7200,4,543,72000013
7200,5,511,72000013
7200,6,514,72000016
7200,7,564,72000016
7200,8,474,72000018
7200,9,362,72000018
7200,10,357,72000013
7200,11,496,72000016
7200,12,438,72000018
7200,13,477,72000016
7200,14,576,72000033
7200,15,364,72000015
7200,16,514,72000026
7200,17,434,72000026
7200,18,358,72000021
7200,19,378,72000021
7200,20,336,72000021
7200,21,362,72000026
7200,22,415,72000026
7200,23,422,72000021
7200,24,485,72000033
7200,25,567,72000033
7200,26,581,72000032
7200,27,264,72000012
7200,28,380,72000032
7200,29,457,72000014
7200,30,437,72000012
7200,31,459,72000013
7200,32,332,72000013
7200,33,363,72000013
7200,34,526,72000014
7200,35,466,72000017
7200,36,529,72000017
7200,37,544,72000017
7200,50,445,72000021
7200,51,366,72000021
7200,52,438,72000021
7200,53,386,72000021
7200,56,463,72000015
7200,57,518,72000024
7200,58,565,72000015
7200,59,554,72000022
7200,60,491,72000024
7200,61,550,72000014
7200,62,535,72000024
7200,63,420,72000022
7200,64,435,72000018
7200,65,439,72000024
7200,66,501,72000024
7200,67,407,72000013
7200,68,403,72000026
7200,951,521,72000024
7200,952,437,72000014
186,1,73,1860001
3787,1.1,470,37870001
3787,1.2,457,37870001
3713,1,88,37130001
158,1,487,1580001
158,2,510,1580001
1041,1,177,
1372,1,227,13720001
435,1,503,4350001
7300,1,493,73000023
7300,2,311,73000012
7300,3,359,73000012
7300,4,405,73000012
7300,5,397,73000012
7300,6,447,73000043
7300,7,441,73000012
7300,8,412,73000012
7300,9,403,73000021
7300,10,443,73000021
7300,11,329,73000014
7300,12,461,73000014
7300,13,351,73000021
7300,14,268,73000021
7300,15,371,73000043
7300,16.1,406,73000022
7300,16.2,381,73000022
7300,16.3,382,73000022
7300,16.4,390,73000022
7300,16.5,427,73000022
7300,16.6,398,73000022
7300,16.7,362,73000022
7300,16.8,406,73000022
7300,17,341,73000021
7300,18,330,73000021
7300,20,423,73000033
7300,21,372,73000038
7300,23,439,73000038
7300,24,375,73000038
7300,27,428,73000036
7300,29,363,73000041
7300,30,446,73000015
7300,31,409,73000014
7300,32,442,73000013
7300,33,347,73000043
7300,34,423,73000014
7300,35,357,73000043
7300,36,474,73000013
7300,37,458,73000014
7300,38,495,73000014
7300,39,412,73000014
7300,40,397,73000043
7300,41,349,73000043
7300,42,390,73000043
7300,43,291,73000043
7300,44,418,73000033
7300,45,539,73000015
7300,46,433,73000015
7300,47,400,73000015
7300,48,394,73000033
7300,49,447,73000043
7300,50,405,73000036
7300,51,431,73000036
7300,52,464,73000036
7300,53,369,73000036
7300,54,374,73000041
7300,55,395,73000035
7300,56,467,73000044
7300,57,472,73000035
7300,58,446,73000033
7300,59,458,73000033
7300,60,443,73000014
7300,62,384,73000014
7300,64,380,73000014
7300,65,466,73000015
7300,66,379,73000043
7300,67,396,73000013
7300,68,364,73000043
7300,69,477,73000015
7300,70,457,73000036
7300,71,433,73000021
7300,72,438,73000036
7300,73,399,73000044
7300,74,354,73000013
7300,75,318,73000043
7300,80,424,73000015
7300,81,461,73000035
7300,82,388,73000033
7300,83,347,73000043
7300,84,350,73000012
7300,85,192,73000021
7300,86,512,73000015
7300,87,394,73000015
7300,88,392,73000013
7300,89,388,73000043
7300,950,392,73000044
2500,1,354,25000006
2500,2,346,25000006
2500,3,371,25000006
